,Price
2013-03-13,7789.25
2013-03-14,7801.0
2013-03-15,7756.75
2013-03-16,7661.875
2013-03-17,7661.875
2013-03-18,7567.0
2013-03-19,7510.0
2013-03-20,7619.0
2013-03-21,7605.75
2013-03-22,7668.0
2013-03-23,7650.0
2013-03-24,7650.0
2013-03-25,7632.0
2013-03-26,7641.5
2013-03-27,7636.0
2013-03-28,7532.0
2013-03-29,7507.75
2013-03-30,7507.75
2013-03-31,7507.75
2013-04-01,7507.75
2013-04-02,7483.5
2013-04-03,7375.0
2013-04-04,7450.75
2013-04-05,7420.0
2013-04-06,7445.75
2013-04-07,7445.75
2013-04-08,7471.5
2013-04-09,7623.5
2013-04-10,7582.25
2013-04-11,7591.75
2013-04-12,7427.0
2013-04-13,7352.125
2013-04-14,7352.125
2013-04-15,7277.25
2013-04-16,7315.5
2013-04-17,7044.75
2013-04-18,7076.5
2013-04-19,6965.0
2013-04-20,6945.25
2013-04-21,6945.25
2013-04-22,6925.5
2013-04-23,6815.0
2013-04-24,6997.0
2013-04-25,7196.5
2013-04-26,7037.75
2013-04-27,7080.375
2013-04-28,7080.375
2013-04-29,7123.0
2013-04-30,7036.75
2013-05-01,6795.0
2013-05-02,6856.5
2013-05-03,7287.0
2013-05-04,7280.375
2013-05-05,7280.375
2013-05-06,7280.375
2013-05-07,7273.75
2013-05-08,7418.0
2013-05-09,7354.0
2013-05-10,7393.5
2013-05-11,7394.75
2013-05-12,7394.75
2013-05-13,7396.0
2013-05-14,7241.75
2013-05-15,7196.0
2013-05-16,7259.5
2013-05-17,7308.25
2013-05-18,7348.375
2013-05-19,7348.375
2013-05-20,7388.5
2013-05-21,7362.5
2013-05-22,7438.25
2013-05-23,7300.0
2013-05-24,7281.25
2013-05-25,7291.25
2013-05-26,7291.25
2013-05-27,7291.25
2013-05-28,7301.25
2013-05-29,7286.0
2013-05-30,7303.75
2013-05-31,7273.0
2013-06-01,7310.5
2013-06-02,7310.5
2013-06-03,7348.0
2013-06-04,7430.75
2013-06-05,7438.5
2013-06-06,7327.0
2013-06-07,7234.5
2013-06-08,7199.75
2013-06-09,7199.75
2013-06-10,7165.0
2013-06-11,7064.0
2013-06-12,7134.0
2013-06-13,7062.0
2013-06-14,7085.5
2013-06-15,7084.75
2013-06-16,7084.75
2013-06-17,7084.0
2013-06-18,6990.25
2013-06-19,6973.0
2013-06-20,6772.0
2013-06-21,6841.5
2013-06-22,6773.25
2013-06-23,6773.25
2013-06-24,6705.0
2013-06-25,6767.5
2013-06-26,6735.0
2013-06-27,6736.0
2013-06-28,6767.0
2013-06-29,6864.5
2013-06-30,6864.5
2013-07-01,6962.0
2013-07-02,6927.0
2013-07-03,6992.5
2013-07-04,6923.5
2013-07-05,6768.5
2013-07-06,6800.625
2013-07-07,6800.625
2013-07-08,6832.75
2013-07-09,6751.75
2013-07-10,6797.0
2013-07-11,7002.5
2013-07-12,6947.75
2013-07-13,6942.375
2013-07-14,6942.375
2013-07-15,6937.0
2013-07-16,7005.0
2013-07-17,6899.0
2013-07-18,6908.5
2013-07-19,6920.0
2013-07-20,6965.0
2013-07-21,6965.0
2013-07-22,7010.0
2013-07-23,7046.25
2013-07-24,7015.0
2013-07-25,7010.0
2013-07-26,6850.25
2013-07-27,6861.5
2013-07-28,6861.5
2013-07-29,6872.75
2013-07-30,6725.75
2013-07-31,6886.25
2013-08-01,6992.0
2013-08-02,7005.0
2013-08-03,6997.0
2013-08-04,6997.0
2013-08-05,6989.0
2013-08-06,6994.25
2013-08-07,7020.0
2013-08-08,7187.0
2013-08-09,7270.5
2013-08-10,7269.125
2013-08-11,7269.125
2013-08-12,7267.75
2013-08-13,7288.25
2013-08-14,7322.25
2013-08-15,7351.0
2013-08-16,7371.25
2013-08-17,7340.625
2013-08-18,7340.625
2013-08-19,7310.0
2013-08-20,7322.5
2013-08-21,7267.5
2013-08-22,7294.25
2013-08-23,7349.0
2013-08-24,7329.0
2013-08-25,7329.0
2013-08-26,7329.0
2013-08-27,7309.0
2013-08-28,7260.5
2013-08-29,7155.25
2013-08-30,7111.0
2013-08-31,7176.0
2013-09-01,7176.0
2013-09-02,7241.0
2013-09-03,7251.75
2013-09-04,7135.25
2013-09-05,7132.0
2013-09-06,7160.0
2013-09-07,7181.75
2013-09-08,7181.75
2013-09-09,7203.5
2013-09-10,7172.25
2013-09-11,7159.0
2013-09-12,7070.5
2013-09-13,7064.0
2013-09-14,7079.375
2013-09-15,7079.375
2013-09-16,7094.75
2013-09-17,7083.75
2013-09-18,7202.0
2013-09-19,7325.0
2013-09-20,7281.0
2013-09-21,7265.5
2013-09-22,7265.5
2013-09-23,7250.0
2013-09-24,7176.0
2013-09-25,7187.0
2013-09-26,7254.25
2013-09-27,7290.0
2013-09-28,7290.25
2013-09-29,7290.25
2013-09-30,7290.5
2013-10-01,7188.0
2013-10-02,7285.0
2013-10-03,7196.0
2013-10-04,7251.0
2013-10-05,7244.5
2013-10-06,7244.5
2013-10-07,7238.0
2013-10-08,7233.25
2013-10-09,7115.0
2013-10-10,7139.0
2013-10-11,7196.0
2013-10-12,7225.5
2013-10-13,7225.5
2013-10-14,7255.0
2013-10-15,7256.5
2013-10-16,7265.0
2013-10-17,7232.0
2013-10-18,7223.25
2013-10-19,7237.875
2013-10-20,7237.875
2013-10-21,7252.5
2013-10-22,7319.75
2013-10-23,7174.0
2013-10-24,7184.25
2013-10-25,7180.5
2013-10-26,7179.25
2013-10-27,7179.25
2013-10-28,7178.0
2013-10-29,7198.0
2013-10-30,7268.5
2013-10-31,7237.0
2013-11-01,7236.0
2013-11-02,7199.5
2013-11-03,7199.5
2013-11-04,7163.0
2013-11-05,7164.25
2013-11-06,7117.0
2013-11-07,7135.25
2013-11-08,7158.25
2013-11-09,7160.625
2013-11-10,7160.625
2013-11-11,7163.0
2013-11-12,7100.0
2013-11-13,6983.5
2013-11-14,6992.5
2013-11-15,7009.25
2013-11-16,6985.625
2013-11-17,6985.625
2013-11-18,6962.0
2013-11-19,6965.75
2013-11-20,6974.5
2013-11-21,7041.25
2013-11-22,7089.5
2013-11-23,7093.75
2013-11-24,7093.75
2013-11-25,7098.0
2013-11-26,7071.0
2013-11-27,7013.0
2013-11-28,7026.25
2013-11-29,7030.0
2013-11-30,7003.75
2013-12-01,7003.75
2013-12-02,6977.5
2013-12-03,6953.0
2013-12-04,7093.0
2013-12-05,7078.5
2013-12-06,7111.0
2013-12-07,7126.5
2013-12-08,7126.5
2013-12-09,7142.0
2013-12-10,7162.0
2013-12-11,7215.75
2013-12-12,7218.0
2013-12-13,7245.25
2013-12-14,7264.75
2013-12-15,7264.75
2013-12-16,7284.25
2013-12-17,7272.0
2013-12-18,7275.0
2013-12-19,7224.0
2013-12-20,7230.75
2013-12-21,7235.375
2013-12-22,7235.375
2013-12-23,7240.0
2013-12-24,7282.75
2013-12-25,7331.375
2013-12-26,7331.375
2013-12-27,7380.0
2013-12-28,7376.875
2013-12-29,7376.875
2013-12-30,7373.75
2013-12-31,7374.5
2014-01-01,7379.75
2014-01-02,7385.0
2014-01-03,7313.0
2014-01-04,7320.75
2014-01-05,7320.75
2014-01-06,7328.5
2014-01-07,7349.0
2014-01-08,7316.25
2014-01-09,7224.0
2014-01-10,7312.0
2014-01-11,7316.125
2014-01-12,7316.125
2014-01-13,7320.25
2014-01-14,7297.25
2014-01-15,7352.0
2014-01-16,7315.75
2014-01-17,7324.0
2014-01-18,7319.125
2014-01-19,7319.125
2014-01-20,7314.25
2014-01-21,7345.0
2014-01-22,7296.75
2014-01-23,7215.0
2014-01-24,7183.75
2014-01-25,7169.5
2014-01-26,7169.5
2014-01-27,7155.25
2014-01-28,7146.5
2014-01-29,7129.5
2014-01-30,7097.0
2014-01-31,7042.75
2014-02-01,7031.375
2014-02-02,7031.375
2014-02-03,7020.0
2014-02-04,7036.5
2014-02-05,7030.5
2014-02-06,7106.75
2014-02-07,7131.25
2014-02-08,7115.0
2014-02-09,7115.0
2014-02-10,7098.75
2014-02-11,7106.0
2014-02-12,7147.5
2014-02-13,7140.75
2014-02-14,7150.75
2014-02-15,7165.375
2014-02-16,7165.375
2014-02-17,7180.0
2014-02-18,7187.75
2014-02-19,7170.0
2014-02-20,7156.0
2014-02-21,7149.5
2014-02-22,7124.375
2014-02-23,7124.375
2014-02-24,7099.25
2014-02-25,7061.0
2014-02-26,7028.0
2014-02-27,7030.75
2014-02-28,7009.75
2014-03-01,6988.875
2014-03-02,6988.875
2014-03-03,6968.0
2014-03-04,7047.0
2014-03-05,7028.25
2014-03-06,7048.0
2014-03-07,6777.0
2014-03-08,6729.5
2014-03-09,6729.5
2014-03-10,6682.0
2014-03-11,6483.0
2014-03-12,6496.0
2014-03-13,6400.25
2014-03-14,6460.0
2014-03-15,6469.25
2014-03-16,6469.25
2014-03-17,6478.5
2014-03-18,6486.0
2014-03-19,6576.75
2014-03-20,6452.0
2014-03-21,6477.0
2014-03-22,6472.0
2014-03-23,6472.0
2014-03-24,6467.0
2014-03-25,6571.5
2014-03-26,6510.25
2014-03-27,6561.25
2014-03-28,6658.0
2014-03-29,6651.625
2014-03-30,6651.625
2014-03-31,6645.25
2014-04-01,6658.0
2014-04-02,6668.5
2014-04-03,6637.0
2014-04-04,6612.5
2014-04-05,6643.375
2014-04-06,6643.375
2014-04-07,6674.25
2014-04-08,6679.5
2014-04-09,6624.0
2014-04-10,6650.0
2014-04-11,6652.5
2014-04-12,6655.0
2014-04-13,6655.0
2014-04-14,6657.5
2014-04-15,6556.0
2014-04-16,6632.25
2014-04-17,6672.5
2014-04-18,6665.0
2014-04-19,6665.0
2014-04-20,6665.0
2014-04-21,6665.0
2014-04-22,6657.5
2014-04-23,6676.0
2014-04-24,6751.0
2014-04-25,6771.0
2014-04-26,6758.0
2014-04-27,6758.0
2014-04-28,6745.0
2014-04-29,6729.0
2014-04-30,6642.75
2014-05-01,6637.75
2014-05-02,6724.25
2014-05-03,6711.125
2014-05-04,6711.125
2014-05-05,6711.125
2014-05-06,6698.0
2014-05-07,6655.0
2014-05-08,6714.0
2014-05-09,6754.25
2014-05-10,6816.5
2014-05-11,6816.5
2014-05-12,6878.75
2014-05-13,6837.75
2014-05-14,6894.25
2014-05-15,6866.0
2014-05-16,6870.5
2014-05-17,6892.375
2014-05-18,6892.375
2014-05-19,6914.25
2014-05-20,6869.5
2014-05-21,6835.5
2014-05-22,6860.75
2014-05-23,6912.0
2014-05-24,6924.0
2014-05-25,6924.0
2014-05-26,6924.0
2014-05-27,6936.0
2014-05-28,6938.5
2014-05-29,6873.5
2014-05-30,6844.0
2014-05-31,6884.75
2014-06-01,6884.75
2014-06-02,6925.5
2014-06-03,6864.0
2014-06-04,6782.25
2014-06-05,6780.25
2014-06-06,6710.0
2014-06-07,6692.125
2014-06-08,6692.125
2014-06-09,6674.25
2014-06-10,6694.25
2014-06-11,6670.0
2014-06-12,6618.0
2014-06-13,6642.0
2014-06-14,6662.5
2014-06-15,6662.5
2014-06-16,6683.0
2014-06-17,6715.0
2014-06-18,6717.0
2014-06-19,6732.0
2014-06-20,6818.0
2014-06-21,6845.0
2014-06-22,6845.0
2014-06-23,6872.0
2014-06-24,6875.0
2014-06-25,6921.0
2014-06-26,6947.5
2014-06-27,6933.75
2014-06-28,6972.875
2014-06-29,6972.875
2014-06-30,7012.0
2014-07-01,7007.0
2014-07-02,7134.0
2014-07-03,7170.0
2014-07-04,7154.0
2014-07-05,7145.625
2014-07-06,7145.625
2014-07-07,7137.25
2014-07-08,7140.0
2014-07-09,7113.25
2014-07-10,7165.0
2014-07-11,7159.5
2014-07-12,7143.875
2014-07-13,7143.875
2014-07-14,7128.25
2014-07-15,7132.25
2014-07-16,7061.0
2014-07-17,7070.0
2014-07-18,6992.0
2014-07-19,7009.75
2014-07-20,7009.75
2014-07-21,7027.5
2014-07-22,7051.0
2014-07-23,7048.5
2014-07-24,7168.5
2014-07-25,7126.0
2014-07-26,7128.0
2014-07-27,7128.0
2014-07-28,7130.0
2014-07-29,7074.0
2014-07-30,7129.5
2014-07-31,7103.0
2014-08-01,7072.0
2014-08-02,7106.5
2014-08-03,7106.5
2014-08-04,7141.0
2014-08-05,7048.0
2014-08-06,6966.75
2014-08-07,6981.0
2014-08-08,6995.25
2014-08-09,6994.125
2014-08-10,6994.125
2014-08-11,6993.0
2014-08-12,6955.0
2014-08-13,6883.75
2014-08-14,6825.25
2014-08-15,6871.25
2014-08-16,6881.75
2014-08-17,6881.75
2014-08-18,6892.25
2014-08-19,6864.5
2014-08-20,7016.75
2014-08-21,7027.5
2014-08-22,7089.0
2014-08-23,7072.5
2014-08-24,7072.5
2014-08-25,7072.5
2014-08-26,7056.0
2014-08-27,7025.0
2014-08-28,6932.75
2014-08-29,6957.25
2014-08-30,6948.625
2014-08-31,6948.625
2014-09-01,6940.0
2014-09-02,6950.5
2014-09-03,6903.0
2014-09-04,6940.5
2014-09-05,6975.0
2014-09-06,6981.75
2014-09-07,6981.75
2014-09-08,6988.5
2014-09-09,6851.5
2014-09-10,6867.75
2014-09-11,6833.0
2014-09-12,6861.0
2014-09-13,6842.375
2014-09-14,6842.375
2014-09-15,6823.75
2014-09-16,6956.0
2014-09-17,6922.0
2014-09-18,6834.0
2014-09-19,6827.75
2014-09-20,6777.875
2014-09-21,6777.875
2014-09-22,6728.0
2014-09-23,6709.0
2014-09-24,6746.0
2014-09-25,6703.75
2014-09-26,6709.5
2014-09-27,6721.375
2014-09-28,6721.375
2014-09-29,6733.25
2014-09-30,6655.0
2014-10-01,6693.0
2014-10-02,6638.0
2014-10-03,6641.5
2014-10-04,6676.75
2014-10-05,6676.75
2014-10-06,6712.0
2014-10-07,6702.5
2014-10-08,6641.75
2014-10-09,6702.0
2014-10-10,6701.75
2014-10-11,6718.875
2014-10-12,6718.875
2014-10-13,6736.0
2014-10-14,6795.25
2014-10-15,6620.0
2014-10-16,6586.75
2014-10-17,6629.5
2014-10-18,6608.875
2014-10-19,6608.875
2014-10-20,6588.25
2014-10-21,6663.0
2014-10-22,6632.0
2014-10-23,6670.75
2014-10-24,6681.0
2014-10-25,6704.125
2014-10-26,6704.125
2014-10-27,6727.25
2014-10-28,6789.0
2014-10-29,6758.25
2014-10-30,6739.5
2014-10-31,6708.25
2014-11-01,6721.625
2014-11-02,6721.625
2014-11-03,6735.0
2014-11-04,6643.75
2014-11-05,6629.75
2014-11-06,6642.0
2014-11-07,6697.25
2014-11-08,6680.625
2014-11-09,6680.625
2014-11-10,6664.0
2014-11-11,6689.5
2014-11-12,6674.25
2014-11-13,6606.0
2014-11-14,6703.75
2014-11-15,6700.75
2014-11-16,6700.75
2014-11-17,6697.75
2014-11-18,6626.75
2014-11-19,6680.5
2014-11-20,6654.75
2014-11-21,6699.25
2014-11-22,6675.5
2014-11-23,6675.5
2014-11-24,6651.75
2014-11-25,6590.25
2014-11-26,6575.0
2014-11-27,6547.0
2014-11-28,6348.0
2014-11-29,6398.875
2014-11-30,6398.875
2014-12-01,6449.75
2014-12-02,6417.75
2014-12-03,6377.25
2014-12-04,6469.25
2014-12-05,6438.5
2014-12-06,6419.125
2014-12-07,6419.125
2014-12-08,6399.75
2014-12-09,6466.5
2014-12-10,6416.0
2014-12-11,6453.0
2014-12-12,6490.0
2014-12-13,6429.0
2014-12-14,6429.0
2014-12-15,6368.0
2014-12-16,6345.0
2014-12-17,6365.0
2014-12-18,6310.0
2014-12-19,6387.0
2014-12-20,6373.875
2014-12-21,6373.875
2014-12-22,6360.75
2014-12-23,6333.25
2014-12-24,6312.0
2014-12-25,6282.5
2014-12-26,6282.5
2014-12-27,6282.5
2014-12-28,6282.5
2014-12-29,6253.0
2014-12-30,6315.25
2014-12-31,6285.0
2015-01-01,6267.625
2015-01-02,6250.25
2015-01-03,6196.125
2015-01-04,6196.125
2015-01-05,6142.0
2015-01-06,6131.0
2015-01-07,6125.0
2015-01-08,6122.75
2015-01-09,6101.5
2015-01-10,6066.25
2015-01-11,6066.25
2015-01-12,6031.0
2015-01-13,5771.25
2015-01-14,5510.0
2015-01-15,5650.75
2015-01-16,5775.5
2015-01-17,5718.75
2015-01-18,5718.75
2015-01-19,5662.0
2015-01-20,5715.0
2015-01-21,5736.5
2015-01-22,5680.5
2015-01-23,5516.0
2015-01-24,5567.5
2015-01-25,5567.5
2015-01-26,5619.0
2015-01-27,5430.5
2015-01-28,5460.0
2015-01-29,5425.0
2015-01-30,5489.5
2015-01-31,5487.25
2015-02-01,5487.25
2015-02-02,5485.0
2015-02-03,5698.0
2015-02-04,5705.0
2015-02-05,5717.5
2015-02-06,5674.0
2015-02-07,5678.75
2015-02-08,5678.75
2015-02-09,5683.5
2015-02-10,5612.0
2015-02-11,5596.0
2015-02-12,5714.0
2015-02-13,5712.0
2015-02-14,5726.0
2015-02-15,5726.0
2015-02-16,5740.0
2015-02-17,5686.0
2015-02-18,5727.0
2015-02-19,5751.5
2015-02-20,5699.5
2015-02-21,5689.25
2015-02-22,5689.25
2015-02-23,5679.0
2015-02-24,5780.0
2015-02-25,5803.5
2015-02-26,5900.0
2015-02-27,5895.5
2015-02-28,5904.75
2015-03-01,5904.75
2015-03-02,5914.0
2015-03-03,5834.0
2015-03-04,5835.0
2015-03-05,5818.0
2015-03-06,5730.5
2015-03-07,5791.25
2015-03-08,5791.25
2015-03-09,5852.0
2015-03-10,5756.5
2015-03-11,5725.5
2015-03-12,5842.0
2015-03-13,5857.5
2015-03-14,5856.25
2015-03-15,5856.25
2015-03-16,5855.0
2015-03-17,5800.0
2015-03-18,5712.5
2015-03-19,5840.0
2015-03-20,6040.5
2015-03-21,6094.75
2015-03-22,6094.75
2015-03-23,6149.0
2015-03-24,6125.5
2015-03-25,6137.0
2015-03-26,6154.0
2015-03-27,6061.5
2015-03-28,6077.0
2015-03-29,6077.0
2015-03-30,6092.5
2015-03-31,6017.0
2015-04-01,6035.0
2015-04-02,5985.0
2015-04-03,6020.0
2015-04-04,6020.0
2015-04-05,6020.0
2015-04-06,6020.0
2015-04-07,6055.0
2015-04-08,6004.0
2015-04-09,5995.5
2015-04-10,6016.5
2015-04-11,6000.25
2015-04-12,6000.25
2015-04-13,5984.0
2015-04-14,5945.0
2015-04-15,5960.0
2015-04-16,6086.5
2015-04-17,6086.5
2015-04-18,6038.0
2015-04-19,6038.0
2015-04-20,5989.5
2015-04-21,5932.0
2015-04-22,5910.5
2015-04-23,5956.0
2015-04-24,6025.0
2015-04-25,6060.5
2015-04-26,6060.5
2015-04-27,6096.0
2015-04-28,6126.0
2015-04-29,6128.0
2015-04-30,6315.0
2015-05-01,6423.0
2015-05-02,6425.5
2015-05-03,6425.5
2015-05-04,6425.5
2015-05-05,6428.0
2015-05-06,6412.0
2015-05-07,6385.5
2015-05-08,6391.5
2015-05-09,6385.75
2015-05-10,6385.75
2015-05-11,6380.0
2015-05-12,6418.0
2015-05-13,6425.0
2015-05-14,6403.5
2015-05-15,6407.0
2015-05-16,6391.0
2015-05-17,6391.0
2015-05-18,6375.0
2015-05-19,6223.5
2015-05-20,6215.0
2015-05-21,6259.5
2015-05-22,6175.5
2015-05-23,6146.5
2015-05-24,6146.5
2015-05-25,6146.5
2015-05-26,6117.5
2015-05-27,6098.0
2015-05-28,6103.5
2015-05-29,6017.0
2015-05-30,6008.0
2015-05-31,6008.0
2015-06-01,5999.0
2015-06-02,6040.5
2015-06-03,6003.0
2015-06-04,5919.0
2015-06-05,5939.0
2015-06-06,5948.0
2015-06-07,5948.0
2015-06-08,5957.0
2015-06-09,5966.5
2015-06-10,6031.0
2015-06-11,5888.0
2015-06-12,5913.5
2015-06-13,5869.25
2015-06-14,5869.25
2015-06-15,5825.0
2015-06-16,5749.0
2015-06-17,5746.5
2015-06-18,5747.0
2015-06-19,5666.5
2015-06-20,5661.25
2015-06-21,5661.25
2015-06-22,5656.0
2015-06-23,5752.5
2015-06-24,5768.0
2015-06-25,5755.0
2015-06-26,5789.0
2015-06-27,5793.25
2015-06-28,5793.25
2015-06-29,5797.5
2015-06-30,5763.0
2015-07-01,5783.0
2015-07-02,5787.5
2015-07-03,5751.0
2015-07-04,5658.75
2015-07-05,5658.75
2015-07-06,5566.5
2015-07-07,5390.5
2015-07-08,5485.0
2015-07-09,5611.0
2015-07-10,5582.5
2015-07-11,5582.75
2015-07-12,5582.75
2015-07-13,5583.0
2015-07-14,5585.5
2015-07-15,5543.5
2015-07-16,5546.5
2015-07-17,5481.5
2015-07-18,5470.75
2015-07-19,5470.75
2015-07-20,5460.0
2015-07-21,5453.5
2015-07-22,5355.5
2015-07-23,5255.5
2015-07-24,5266.5
2015-07-25,5230.75
2015-07-26,5230.75
2015-07-27,5195.0
2015-07-28,5306.0
2015-07-29,5326.0
2015-07-30,5255.0
2015-07-31,5224.0
2015-08-01,5206.75
2015-08-02,5206.75
2015-08-03,5189.5
2015-08-04,5221.5
2015-08-05,5189.5
2015-08-06,5183.5
2015-08-07,5156.5
2015-08-08,5226.0
2015-08-09,5226.0
2015-08-10,5295.5
2015-08-11,5147.5
2015-08-12,5181.5
2015-08-13,5177.5
2015-08-14,5168.5
2015-08-15,5139.5
2015-08-16,5139.5
2015-08-17,5110.5
2015-08-18,5020.0
2015-08-19,5002.0
2015-08-20,5090.0
2015-08-21,5058.5
2015-08-22,5001.5
2015-08-23,5001.5
2015-08-24,4944.5
2015-08-25,5055.5
2015-08-26,4918.5
2015-08-27,5125.0
2015-08-28,5144.0
2015-08-29,5105.25
2015-08-30,5105.25
2015-08-31,5105.25
2015-09-01,5066.5
2015-09-02,5115.0
2015-09-03,5220.0
2015-09-04,5105.0
2015-09-05,5120.0
2015-09-06,5120.0
2015-09-07,5135.0
2015-09-08,5353.0
2015-09-09,5351.5
2015-09-10,5392.0
2015-09-11,5380.5
2015-09-12,5334.75
2015-09-13,5334.75
2015-09-14,5289.0
2015-09-15,5331.5
2015-09-16,5387.0
2015-09-17,5394.0
2015-09-18,5233.0
2015-09-19,5244.0
2015-09-20,5244.0
2015-09-21,5255.0
2015-09-22,5075.0
2015-09-23,5055.0
2015-09-24,5076.0
2015-09-25,5035.0
2015-09-26,5000.25
2015-09-27,5000.25
2015-09-28,4965.5
2015-09-29,4981.0
2015-09-30,5151.0
2015-10-01,5075.0
2015-10-02,5146.0
2015-10-03,5168.0
2015-10-04,5168.0
2015-10-05,5190.0
2015-10-06,5185.5
2015-10-07,5207.5
2015-10-08,5156.5
2015-10-09,5299.0
2015-10-10,5300.0
2015-10-11,5300.0
2015-10-12,5301.0
2015-10-13,5250.0
2015-10-14,5305.0
2015-10-15,5325.5
2015-10-16,5269.0
2015-10-17,5238.0
2015-10-18,5238.0
2015-10-19,5207.0
2015-10-20,5201.0
2015-10-21,5191.5
2015-10-22,5229.5
2015-10-23,5179.0
2015-10-24,5182.5
2015-10-25,5182.5
2015-10-26,5186.0
2015-10-27,5207.5
2015-10-28,5187.0
2015-10-29,5127.5
2015-10-30,5113.0
2015-10-31,5115.5
2015-11-01,5115.5
2015-11-02,5118.0
2015-11-03,5164.5
2015-11-04,5129.5
2015-11-05,5006.5
2015-11-06,4978.5
2015-11-07,4966.25
2015-11-08,4966.25
2015-11-09,4954.0
2015-11-10,4932.0
2015-11-11,4925.0
2015-11-12,4840.0
2015-11-13,4806.5
2015-11-14,4754.5
2015-11-15,4754.5
2015-11-16,4702.5
2015-11-17,4670.5
2015-11-18,4602.5
2015-11-19,4605.0
2015-11-20,4554.0
2015-11-21,4508.0
2015-11-22,4508.0
2015-11-23,4462.0
2015-11-24,4620.0
2015-11-25,4540.0
2015-11-26,4638.0
2015-11-27,4575.5
2015-11-28,4573.25
2015-11-29,4573.25
2015-11-30,4571.0
2015-12-01,4608.0
2015-12-02,4553.0
2015-12-03,4570.5
2015-12-04,4611.0
2015-12-05,4580.5
2015-12-06,4580.5
2015-12-07,4550.0
2015-12-08,4572.0
2015-12-09,4590.0
2015-12-10,4590.5
2015-12-11,4677.0
2015-12-12,4678.5
2015-12-13,4678.5
2015-12-14,4680.0
2015-12-15,4572.5
2015-12-16,4605.0
2015-12-17,4550.0
2015-12-18,4673.0
2015-12-19,4709.0
2015-12-20,4709.0
2015-12-21,4745.0
2015-12-22,4675.0
2015-12-23,4715.0
2015-12-24,4692.5
2015-12-25,4711.25
2015-12-26,4711.25
2015-12-27,4711.25
2015-12-28,4711.25
2015-12-29,4730.0
2015-12-30,4742.0
2015-12-31,4688.0
2016-01-01,4647.75
2016-01-02,4647.75
2016-01-03,4647.75
2016-01-04,4607.5
2016-01-05,4645.0
2016-01-06,4618.0
2016-01-07,4485.5
2016-01-08,4473.0
2016-01-09,4428.5
2016-01-10,4428.5
2016-01-11,4384.0
2016-01-12,4356.0
2016-01-13,4357.0
2016-01-14,4404.5
2016-01-15,4330.5
2016-01-16,4353.5
2016-01-17,4353.5
2016-01-18,4376.5
2016-01-19,4397.0
2016-01-20,4382.0
2016-01-21,4436.5
2016-01-22,4442.0
2016-01-23,4436.75
2016-01-24,4436.75
2016-01-25,4431.5
2016-01-26,4524.0
2016-01-27,4577.0
2016-01-28,4538.0
2016-01-29,4568.0
2016-01-30,4565.0
2016-01-31,4565.0
2016-02-01,4562.0
2016-02-02,4545.0
2016-02-03,4639.0
2016-02-04,4690.5
2016-02-05,4615.0
2016-02-06,4617.25
2016-02-07,4617.25
2016-02-08,4619.5
2016-02-09,4507.0
2016-02-10,4462.0
2016-02-11,4443.0
2016-02-12,4491.5
2016-02-13,4528.25
2016-02-14,4528.25
2016-02-15,4565.0
2016-02-16,4547.0
2016-02-17,4591.5
2016-02-18,4591.0
2016-02-19,4605.0
2016-02-20,4642.5
2016-02-21,4642.5
2016-02-22,4680.0
2016-02-23,4658.5
2016-02-24,4665.0
2016-02-25,4608.0
2016-02-26,4690.5
2016-02-27,4694.75
2016-02-28,4694.75
2016-02-29,4699.0
2016-03-01,4735.5
2016-03-02,4807.0
2016-03-03,4861.0
2016-03-04,4998.0
2016-03-05,5000.0
2016-03-06,5000.0
2016-03-07,5002.0
2016-03-08,4888.0
2016-03-09,4921.0
2016-03-10,4896.5
2016-03-11,4948.0
2016-03-12,4949.25
2016-03-13,4949.25
2016-03-14,4950.5
2016-03-15,4944.5
2016-03-16,4992.0
2016-03-17,5068.0
2016-03-18,5051.0
2016-03-19,5050.5
2016-03-20,5050.5
2016-03-21,5050.0
2016-03-22,5063.5
2016-03-23,4958.5
2016-03-24,4957.0
2016-03-25,4937.0
2016-03-26,4937.0
2016-03-27,4937.0
2016-03-28,4937.0
2016-03-29,4917.0
2016-03-30,4873.0
2016-03-31,4854.5
2016-04-01,4812.0
2016-04-02,4790.25
2016-04-03,4790.25
2016-04-04,4768.5
2016-04-05,4766.0
2016-04-06,4773.5
2016-04-07,4635.5
2016-04-08,4660.5
2016-04-09,4664.25
2016-04-10,4664.25
2016-04-11,4668.0
2016-04-12,4780.0
2016-04-13,4836.5
2016-04-14,4840.0
2016-04-15,4805.5
2016-04-16,4814.25
2016-04-17,4814.25
2016-04-18,4823.0
2016-04-19,4943.0
2016-04-20,4970.0
2016-04-21,4994.5
2016-04-22,5032.0
2016-04-23,5010.0
2016-04-24,5010.0
2016-04-25,4988.0
2016-04-26,4964.0
2016-04-27,4930.0
2016-04-28,4931.0
2016-04-29,5033.0
2016-04-30,4970.5
2016-05-01,4970.5
2016-05-02,4970.5
2016-05-03,4908.0
2016-05-04,4843.0
2016-05-05,4769.0
2016-05-06,4787.0
2016-05-07,4735.0
2016-05-08,4735.0
2016-05-09,4683.0
2016-05-10,4674.0
2016-05-11,4690.0
2016-05-12,4620.0
2016-05-13,4621.5
2016-05-14,4638.25
2016-05-15,4638.25
2016-05-16,4655.0
2016-05-17,4640.0
2016-05-18,4629.0
2016-05-19,4593.0
2016-05-20,4568.0
2016-05-21,4566.75
