"Date","Price","Open","High","Low","Vol.","Change %"
"11/13/2013","20.462","20.700","20.820","20.575","0.48K","-1.64%"
"11/12/2013","20.804","21.150","21.240","20.650","0.22K","-2.38%"
"11/11/2013","21.311","21.260","21.425","21.260","0.14K","-0.16%"
"11/08/2013","21.345","21.755","21.915","21.305","1.03K","-1.55%"
"11/07/2013","21.682","22.005","22.005","21.425","0.86K","-0.50%"
"11/06/2013","21.791","21.665","22.055","21.665","0.89K","0.62%"
"11/05/2013","21.656","21.735","21.750","21.610","0.80K","-0.30%"
"11/04/2013","21.721","21.685","21.875","21.685","0.59K","-0.60%"
"11/01/2013","21.852","21.860","21.960","21.860","0.54K","-0.14%"
"10/31/2013","21.882","22.400","22.400","21.790","0.13K","-4.86%"
"10/30/2013","22.999","22.675","23.060","22.675","0.10K","2.25%"
"10/29/2013","22.492","22.525","22.630","22.300","31.39K","-0.20%"
"10/28/2013","22.538","22.590","22.715","22.375","27.84K","-0.45%"
"10/25/2013","22.639","22.730","22.755","22.260","38.22K","-0.80%"
"10/24/2013","22.822","22.545","22.910","22.510","32.85K","0.91%"
"10/23/2013","22.617","22.720","22.820","22.500","27.16K","-0.76%"
"10/22/2013","22.790","22.220","22.830","21.985","45.45K","2.30%"
"10/21/2013","22.278","21.910","22.335","21.850","30.30K","1.67%"
"10/18/2013","21.913","21.905","22.050","21.740","24.61K","-0.15%"
"10/17/2013","21.947","21.390","22.200","21.100","56.66K","2.72%"
"10/16/2013","21.365","21.300","21.445","21.120","35.61K","0.82%"
"10/15/2013","21.191","21.290","21.525","20.495","59.51K","-0.76%"
"10/14/2013","21.354","21.390","21.680","21.110","28.24K","0.45%"
"10/11/2013","21.259","21.685","21.860","20.950","47.94K","-2.91%"
"10/10/2013","21.896","21.910","22.250","21.550","34.66K","0.02%"
"10/09/2013","21.891","22.315","22.410","21.750","38.87K","-2.46%"
"10/08/2013","22.443","22.385","22.525","22.110","32.22K","0.25%"
"10/07/2013","22.386","21.740","22.495","21.650","31.84K","2.91%"
"10/04/2013","21.752","21.735","21.930","21.500","22.80K","-0.16%"
"10/03/2013","21.786","21.745","21.860","21.440","30.08K","-0.51%"
"10/02/2013","21.897","21.165","22.040","20.990","40.57K","3.41%"
"10/01/2013","21.175","21.700","21.970","20.630","54.18K","-2.46%"
"09/30/2013","21.708","21.795","22.110","21.435","32.68K","-0.56%"
"09/27/2013","21.831","21.730","22.175","21.410","35.11K","0.39%"
"09/26/2013","21.746","21.785","22.010","21.750","0.01K","-0.55%"
"09/25/2013","21.867","21.775","21.865","21.710","0.03K","1.38%"
"09/24/2013","21.569","21.815","21.890","21.385","0.25K","-1.27%"
"09/23/2013","21.846","21.770","21.910","21.445","0.37K","-0.29%"
"09/20/2013","21.910","22.960","23.000","21.770","0.16K","-5.85%"
"09/19/2013","23.271","22.860","23.330","22.860","0.06K","8.02%"
"09/18/2013","21.543","21.555","23.210","21.375","0.07K","-1.01%"
"09/17/2013","21.763","21.950","21.950","21.770","0.04K","-1.03%"
"09/16/2013","21.990","21.835","21.880","21.835","0.04K","1.34%"
"09/13/2013","21.700","21.930","22.190","21.895","0.01K","-1.94%"
"09/12/2013","22.129","22.129","22.129","22.980","51.28K","-4.41%"
"09/11/2013","23.151","23.151","23.151","23.151","32.38K","0.67%"
"09/10/2013","22.996","22.996","22.996","22.996","41.65K","-2.96%"
"09/09/2013","23.697","23.697","23.697","23.697","26.68K","-0.72%"
"09/06/2013","23.870","23.870","23.870","23.870","0.00K","2.74%"
"09/05/2013","23.234","23.234","23.234","23.234","0.00K","-0.71%"
"09/04/2013","23.399","23.399","23.399","23.399","48.38K","-4.15%"
"09/03/2013","24.412","24.412","24.412","24.412","","-0.07%"
"09/02/2013","24.429","23.480","24.530","23.110","68.63K","3.98%"
"08/30/2013","23.495","23.625","23.625","23.625","0.00K","-2.60%"
"08/29/2013","24.122","24.122","24.122","24.122","69.58K","-1.16%"
"08/28/2013","24.405","24.545","25.100","24.270","0.69K","-1.05%"
"08/27/2013","24.665","24.355","24.680","24.020","0.53K","2.69%"
"08/26/2013","24.019","24.105","24.400","23.925","0.34K","1.17%"
"08/23/2013","23.742","23.130","23.995","22.900","0.11K","3.05%"
"08/22/2013","23.040","22.670","23.245","22.670","0.14K","0.33%"
"08/21/2013","22.964","22.975","23.340","22.800","0.12K","-0.47%"
"08/20/2013","23.073","23.090","23.225","22.525","0.26K","-0.44%"
"08/19/2013","23.174","23.300","23.550","23.090","0.13K","-0.68%"
"08/16/2013","23.333","23.070","23.355","23.005","0.07K","1.68%"
"08/15/2013","22.947","21.840","23.170","21.810","0.09K","5.25%"
"08/14/2013","21.802","21.420","21.765","21.380","0.05K","2.07%"
"08/13/2013","21.359","21.370","21.590","21.320","0.07K","0.01%"
"08/12/2013","21.357","20.940","21.450","20.710","0.02K","4.57%"
"08/09/2013","20.424","20.380","20.380","20.250","0.20K","1.06%"
"08/08/2013","20.210","20.210","20.210","20.210","0.05K","3.51%"
"08/07/2013","19.524","19.524","19.524","19.524","41.52K","-0.08%"
"08/06/2013","19.539","19.539","19.539","19.539","34.23K","-0.99%"
"08/05/2013","19.734","19.840","19.840","19.640","0.08K","-0.97%"
"08/02/2013","19.928","19.370","19.370","19.370","0.01K","1.45%"
"08/01/2013","19.644","19.644","19.644","19.644","0.01K","0.01%"
"07/31/2013","19.643","19.643","19.643","19.643","52.16K","-0.25%"
"07/30/2013","19.692","19.692","19.692","19.692","29.69K","-0.87%"
"07/29/2013","19.864","19.920","20.200","19.660","31.45K","0.47%"
"07/26/2013","19.771","20.225","20.355","19.625","40.46K","-1.90%"
"07/25/2013","20.154","20.110","20.300","19.750","32.82K","0.67%"
"07/24/2013","20.020","20.435","20.490","19.965","38.46K","-1.16%"
"07/23/2013","20.254","20.515","20.595","20.080","37.25K","-1.24%"
"07/22/2013","20.509","19.495","20.575","19.495","50.29K","5.39%"
"07/19/2013","19.460","19.355","19.600","19.285","22.26K","0.37%"
"07/18/2013","19.389","19.250","19.570","19.215","38.13K","-0.16%"
"07/17/2013","19.420","19.990","20.180","19.230","57.58K","-2.58%"
"07/16/2013","19.935","19.905","20.045","19.660","28.08K","0.48%"
"07/15/2013","19.839","19.865","20.135","19.540","25.18K","0.24%"
"07/12/2013","19.792","20.125","20.190","19.620","27.17K","-0.82%"
"07/11/2013","19.956","19.545","20.250","19.430","53.66K","4.13%"
"07/10/2013","19.165","19.210","19.540","18.985","36.75K","0.14%"
"07/09/2013","19.138","19.055","19.485","18.930","33.33K","0.53%"
"07/08/2013","19.038","18.855","19.265","18.670","29.27K","1.61%"
"07/05/2013","18.736","19.750","19.835","18.665","55.51K","0.00%"
"07/04/2013","18.736","19.750","19.830","18.665","55.51K","-4.89%"
"07/03/2013","19.700","19.345","19.885","19.315","36.19K","2.02%"
"07/02/2013","19.309","19.590","19.790","19.220","31.35K","-1.37%"
"07/01/2013","19.578","19.500","20.075","19.360","51.82K","0.55%"
"06/28/2013","19.470","18.480","19.645","18.170","78.11K","4.94%"
"06/27/2013","18.553","18.500","18.955","18.350","61.66K","-0.28%"
"06/26/2013","18.606","19.540","19.540","18.395","0.92K","-4.78%"
"06/25/2013","19.539","19.655","19.740","19.530","0.04K","0.16%"
"06/24/2013","19.508","20.055","20.150","19.445","0.17K","-2.36%"
"06/21/2013","19.980","19.710","20.070","19.680","0.05K","0.69%"
"06/20/2013","19.844","21.185","21.225","19.600","0.45K","-8.32%"
"06/19/2013","21.644","21.565","21.740","21.480","0.09K","-0.25%"
"06/18/2013","21.698","21.870","21.870","21.555","0.05K","-0.37%"
"06/17/2013","21.779","21.950","21.970","21.700","0.05K","-0.89%"
"06/14/2013","21.975","22.020","22.115","21.965","0.02K","1.71%"
"06/13/2013","21.605","21.695","21.825","21.695","0.02K","-0.99%"
"06/12/2013","21.821","21.585","21.850","21.585","0.03K","0.69%"
"06/11/2013","21.671","21.620","21.720","21.530","0.07K","-1.27%"
"06/10/2013","21.950","21.470","21.900","21.365","0.14K","0.84%"
"06/07/2013","21.768","22.710","22.710","21.540","0.12K","-4.24%"
"06/06/2013","22.732","22.620","22.710","22.405","0.06K","1.04%"
"06/05/2013","22.497","22.555","22.660","22.355","0.02K","0.29%"
"06/04/2013","22.433","22.470","22.495","22.280","0.02K","-1.37%"
"06/03/2013","22.745","22.380","22.575","22.350","0.03K","2.16%"
"05/31/2013","22.265","22.265","22.265","22.265","42.74K","-1.97%"
"05/30/2013","22.713","22.713","22.713","22.713","49.47K","1.16%"
"05/29/2013","22.453","22.240","22.480","22.130","27.49K","1.17%"
"05/28/2013","22.193","22.360","22.710","22.110","50.24K","0.00%"
"05/27/2013","22.193","22.360","22.710","22.110","50.24K","-1.35%"
"05/24/2013","22.496","22.540","22.600","22.270","25.10K","-0.05%"
"05/23/2013","22.508","22.215","22.645","21.920","43.87K","0.16%"
"05/22/2013","22.472","22.360","23.290","22.145","73.27K","0.08%"
"05/21/2013","22.455","22.875","22.910","22.015","56.68K","-0.56%"
"05/20/2013","22.582","22.265","23.240","20.250","84.79K","1.03%"
"05/17/2013","22.352","22.650","22.745","22.110","43.26K","-1.35%"
"05/16/2013","22.659","22.565","22.770","22.060","45.65K","0.00%"
"05/15/2013","22.658","23.350","23.450","22.445","60.48K","-3.08%"
"05/14/2013","23.379","23.620","23.760","23.075","39.97K","-1.34%"
"05/13/2013","23.696","23.780","23.840","23.470","31.15K","0.16%"
"05/10/2013","23.658","23.690","23.875","23.150","50.25K","-1.06%"
"05/09/2013","23.911","23.900","24.170","23.520","37.23K","-0.07%"
"05/08/2013","23.927","23.865","24.095","23.640","35.67K","0.51%"
"05/07/2013","23.806","24.005","24.040","23.400","44.44K","-0.62%"
"05/06/2013","23.955","24.150","24.420","23.820","21.93K","-0.25%"
"05/03/2013","24.014","23.790","24.380","23.415","55.37K","0.77%"
"05/02/2013","23.830","23.570","24.190","23.370","44.95K","2.09%"
"05/01/2013","23.343","24.320","24.345","23.210","48.28K","-3.48%"
"04/30/2013","24.185","24.540","24.550","24.015","34.74K","0.08%"
"04/29/2013","24.166","24.025","24.580","23.945","47.45K","1.66%"
"04/26/2013","23.772","24.385","24.755","23.600","1.09K","-1.61%"
"04/25/2013","24.161","23.135","24.300","23.065","1.18K","5.71%"
"04/24/2013","22.856","22.920","23.300","22.840","1.45K","0.06%"
"04/23/2013","22.843","23.210","23.220","22.665","0.80K","-2.17%"
"04/22/2013","23.350","23.305","23.620","23.265","0.59K","1.58%"
"04/19/2013","22.986","23.180","23.765","22.905","0.48K","-1.22%"
"04/18/2013","23.270","23.295","23.685","22.505","0.65K","-0.24%"
"04/17/2013","23.327","23.350","23.680","22.975","0.76K","-1.35%"
"04/16/2013","23.647","22.960","23.975","22.085","1.36K","1.16%"
"04/15/2013","23.375","25.970","25.970","22.620","1.89K","-11.33%"
"04/12/2013","26.363","27.585","27.585","25.755","0.69K","-4.93%"
"04/11/2013","27.731","27.595","27.795","27.410","0.08K","0.16%"
"04/10/2013","27.686","27.950","27.980","27.545","0.38K","-0.82%"
"04/09/2013","27.914","27.320","28.035","27.290","0.42K","2.74%"
"04/08/2013","27.170","27.350","27.350","27.140","0.23K","-0.30%"
"04/05/2013","27.251","26.880","27.305","26.825","0.42K","1.69%"
"04/04/2013","26.798","26.770","26.945","26.670","0.34K","-0.10%"
"04/03/2013","26.825","27.190","27.300","26.870","0.60K","-1.65%"
"04/02/2013","27.276","28.125","28.125","27.245","0.26K","-2.50%"
"04/01/2013","27.974","28.080","28.080","27.990","0.04K","-1.34%"
"03/28/2013","28.353","28.670","28.670","28.290","0.18K","-1.01%"
"03/27/2013","28.641","28.641","28.641","28.641","46.77K","-0.13%"
"03/26/2013","28.679","28.815","28.845","28.605","23.15K","-0.47%"
"03/25/2013","28.815","28.680","28.890","28.460","35.09K","0.41%"
"03/22/2013","28.698","29.140","29.170","28.505","39.18K","-1.76%"
"03/21/2013","29.212","28.800","29.325","28.705","35.67K","1.37%"
"03/20/2013","28.817","28.880","28.985","28.400","26.94K","-0.09%"
"03/19/2013","28.843","28.865","29.090","28.620","33.37K","-0.11%"
"03/18/2013","28.874","28.850","29.110","28.585","34.42K","0.08%"
"03/15/2013","28.851","28.800","29.010","28.690","23.10K","0.15%"
"03/14/2013","28.807","28.905","28.955","28.530","38.84K","-0.52%"
"03/13/2013","28.958","29.130","29.280","28.835","33.47K","-0.73%"
"03/12/2013","29.171","28.955","29.350","28.870","26.73K","1.10%"
"03/11/2013","28.853","28.985","29.085","28.705","22.87K","-0.33%"
"03/08/2013","28.948","28.855","29.260","28.325","50.43K","0.49%"
"03/07/2013","28.808","29.010","29.085","28.740","29.52K","0.02%"
"03/06/2013","28.803","28.680","29.140","28.520","38.69K","0.70%"
"03/05/2013","28.604","28.595","29.090","28.520","33.65K","0.38%"
"03/04/2013","28.496","28.680","28.815","28.430","27.31K","0.02%"
"03/01/2013","28.490","28.525","28.790","27.925","54.22K","0.20%"
"02/28/2013","28.432","29.015","29.190","28.400","47.18K","-1.91%"
"02/27/2013","28.985","29.405","29.440","28.865","54.37K","-1.04%"
"02/26/2013","29.290","28.950","29.425","28.595","0.94K","0.94%"
"02/25/2013","29.016","28.750","29.220","28.750","0.20K","1.85%"
"02/22/2013","28.490","28.765","28.915","28.385","0.26K","-0.83%"
"02/21/2013","28.729","28.650","28.835","28.345","0.61K","0.27%"
"02/20/2013","28.651","29.560","29.560","28.365","0.31K","-2.71%"
"02/19/2013","29.448","30.175","30.175","29.290","0.11K","0.09%"
"02/18/2013","29.422","29.810","30.150","29.175","75.53K","-1.52%"
"02/15/2013","29.875","30.290","30.385","29.715","0.24K","-1.67%"
"02/14/2013","30.383","30.840","31.005","30.305","0.07K","-1.67%"
"02/13/2013","30.899","31.195","31.195","30.850","0.04K","-0.49%"
"02/12/2013","31.050","30.770","31.145","30.630","0.06K","0.35%"
"02/11/2013","30.941","31.370","31.370","30.910","0.01K","-1.69%"
"02/08/2013","31.472","31.465","31.610","31.440","0.02K","0.12%"
"02/07/2013","31.434","31.875","31.935","31.345","0.10K","-1.48%"
"02/06/2013","31.907","31.705","31.910","31.640","0.02K","0.01%"
"02/05/2013","31.905","31.900","32.095","31.655","0.13K","0.50%"
"02/04/2013","31.746","31.870","31.915","31.540","0.02K","-0.76%"
"02/01/2013","31.988","31.615","32.095","31.605","0.01K","1.94%"
"01/31/2013","31.380","31.470","31.845","31.190","0.00K","-2.66%"
"01/30/2013","32.237","31.405","32.350","31.330","2.54K","3.38%"
"01/29/2013","31.184","30.850","31.470","30.850","32.35K","1.31%"
"01/28/2013","30.780","31.160","31.320","30.745","37.83K","-1.37%"
"01/25/2013","31.206","31.640","31.815","31.125","42.38K","-1.63%"
"01/24/2013","31.722","32.240","32.245","31.605","48.66K","-2.21%"
"01/23/2013","32.439","32.180","32.485","32.100","35.34K","0.81%"
"01/22/2013","32.177","31.925","32.365","31.815","44.67K","0.00%"
"01/21/2013","32.177","31.925","32.365","31.815","44.67K","0.77%"
"01/18/2013","31.932","31.745","32.140","31.670","36.77K","0.38%"
"01/17/2013","31.810","31.490","31.930","31.050","51.11K","0.85%"
"01/16/2013","31.542","31.440","31.570","31.090","31.58K","0.04%"
"01/15/2013","31.529","31.065","31.615","30.965","42.64K","1.35%"
"01/14/2013","31.110","30.420","31.170","30.380","41.87K","2.31%"
"01/11/2013","30.408","30.870","30.940","30.150","44.26K","-1.65%"
"01/10/2013","30.918","30.385","30.950","30.255","41.34K","2.21%"
"01/09/2013","30.249","30.395","30.575","30.065","34.15K","-0.71%"
"01/08/2013","30.465","30.145","30.590","30.085","42.57K","1.27%"
"01/07/2013","30.082","30.235","30.475","29.860","35.27K","0.45%"
"01/04/2013","29.946","30.100","30.300","29.240","64.25K","-2.52%"
"01/03/2013","30.720","31.025","31.225","30.015","40.79K","-0.93%"
"01/02/2013","31.007","30.370","31.535","30.225","36.53K","2.58%"
"12/31/2012","30.227","30.080","30.480","29.920","18.66K","0.84%"
"12/28/2012","29.975","30.165","30.365","29.910","18.93K","-0.79%"
"12/27/2012","30.214","29.935","30.395","29.760","0.03K","0.68%"
"12/26/2012","30.011","29.945","30.100","29.945","0.03K","0.47%"
"12/24/2012","29.871","30.095","30.275","29.895","0.05K","-1.01%"
"12/21/2012","30.176","29.910","30.255","29.745","0.03K","1.77%"
"12/20/2012","29.652","31.145","31.145","29.660","0.05K","-4.63%"
"12/19/2012","31.090","31.700","31.785","31.060","0.20K","-1.75%"
"12/18/2012","31.643","32.300","32.535","31.410","0.06K","-1.89%"
"12/17/2012","32.253","32.395","32.395","32.140","0.09K","-0.06%"
"12/14/2012","32.272","32.685","32.735","32.300","0.21K","-0.18%"
"12/13/2012","32.329","33.400","33.460","32.290","0.42K","-4.22%"
"12/12/2012","33.754","33.030","33.785","33.030","0.08K","2.32%"
"12/11/2012","32.990","33.280","33.280","32.885","0.12K","-1.07%"
"12/10/2012","33.348","33.350","33.460","33.250","0.14K","0.74%"
"12/07/2012","33.104","33.185","33.190","33.000","0.01K","0.05%"
"12/06/2012","33.088","32.805","32.825","32.805","0.02K","0.47%"
"12/05/2012","32.932","32.932","32.932","32.932","0.00K","0.45%"
"12/04/2012","32.783","33.200","33.200","32.945","0.02K","-2.82%"
"12/03/2012","33.734","33.680","33.745","33.680","0.01K","1.44%"
"11/30/2012","33.254","33.254","33.254","33.254","53.33K","-3.34%"
"11/29/2012","34.402","34.402","34.402","34.402","59.54K","2.05%"
"11/28/2012","33.710","34.030","34.030","32.970","0.99K","-0.89%"
"11/27/2012","34.013","34.175","34.290","33.990","0.32K","-0.45%"
"11/26/2012","34.168","34.110","34.210","33.925","0.33K","0.06%"
"11/23/2012","34.146","33.435","34.115","33.285","0.19K","0.09%"
"11/22/2012","34.116","33.360","34.160","33.235","41.12K","2.21%"
"11/21/2012","33.379","33.175","33.370","32.925","0.35K","1.28%"
"11/20/2012","32.957","33.110","33.240","32.930","0.38K","-0.78%"
"11/19/2012","33.215","32.445","33.235","32.445","0.25K","2.53%"
"11/16/2012","32.394","32.625","32.625","32.070","0.25K","-0.94%"
"11/15/2012","32.701","32.640","32.735","32.220","0.27K","-0.63%"
"11/14/2012","32.907","32.600","32.890","32.450","0.06K","1.21%"
"11/13/2012","32.513","32.355","32.765","32.195","0.12K","-0.11%"
"11/12/2012","32.550","32.695","32.740","32.400","0.05K","-0.24%"
"11/09/2012","32.627","32.425","32.750","32.260","0.06K","1.12%"
"11/08/2012","32.267","31.935","32.200","31.880","0.21K","1.83%"
"11/07/2012","31.686","32.010","32.290","31.520","0.03K","-1.17%"
"11/06/2012","32.060","31.140","32.185","31.140","0.08K","2.91%"
"11/05/2012","31.152","31.105","31.110","30.810","0.03K","0.88%"
"11/02/2012","30.881","32.350","32.380","30.850","0.10K","-4.32%"
"11/01/2012","32.274","32.280","32.635","32.215","0.05K","-0.21%"
"10/31/2012","32.342","32.105","32.390","32.105","0.01K","1.57%"
"10/30/2012","31.842","32.090","32.125","31.855","0.01K","0.31%"
"10/29/2012","31.745","32.115","32.230","31.680","16.23K","-0.91%"
"10/26/2012","32.036","32.130","32.380","31.600","35.15K","-0.13%"
"10/25/2012","32.078","31.745","32.260","31.735","35.48K","1.45%"
"10/24/2012","31.620","31.700","32.055","31.535","39.00K","-0.54%"
"10/23/2012","31.793","32.395","32.500","31.570","39.93K","-1.42%"
"10/22/2012","32.252","31.990","32.475","31.710","30.19K","0.48%"
"10/19/2012","32.097","32.815","32.915","31.945","47.77K","-2.35%"
"10/18/2012","32.868","33.220","33.325","32.705","30.69K","-1.10%"
"10/17/2012","33.232","32.985","33.300","32.880","26.21K","0.83%"
"10/16/2012","32.959","32.755","33.080","32.655","29.11K","0.66%"
"10/15/2012","32.743","33.455","33.470","32.570","41.79K","-2.75%"
"10/12/2012","33.669","34.030","34.165","33.450","38.30K","-1.21%"
"10/11/2012","34.082","34.010","34.380","33.815","33.58K","-0.08%"
"10/10/2012","34.109","33.925","34.190","33.745","37.53K","0.36%"
"10/09/2012","33.985","34.025","34.260","33.570","38.65K","-0.09%"
"10/08/2012","34.017","34.570","34.605","33.620","33.19K","-1.61%"
"10/05/2012","34.572","35.035","35.145","34.315","42.87K","-1.51%"
"10/04/2012","35.101","34.655","35.170","34.655","34.97K","1.18%"
"10/03/2012","34.690","34.645","34.930","34.515","32.36K","0.06%"
"10/02/2012","34.669","34.750","35.115","34.420","33.95K","-0.81%"
